"Name","ari (Max)","accuracy","State","Notes","User","Tags","Created","Runtime","Sweep","clustering.min_cluster_size","clustering.reduced_n_dimensions","clustering.reduction_algorithm","data.max_points","data.n_train_samples","name","paths.background_clips_path","paths.labeled_clips_path","paths.save_dir","paths.train_clips_path","preprocessing.clip_duration","preprocessing.high_contrast","preprocessing.overlay","preprocessing.reduce_noise","preprocessing.use_overlay","repeats","results.best_epoch","results.metrics.accuracy","results.metrics.ari","results.metrics.completeness","results.metrics.fmi","results.metrics.homogeneity","results.metrics.nmi","results.metrics.purity","results.metrics.train_loss","results.metrics.v_measure","results.train_time_hrs","strategy","training.arcface_loss_subcenters","training.backbone","training.batch_size","training.clustering_interval_epochs","training.device","training.loss_fn","training.n_clip_replicates","training.n_points_per_batch","training.num_epochs","training.num_workers","save_checkpoints","training.contrastive_loss.different_location_weight","training.contrastive_loss.pseudo_label_weight","training.contrastive_loss.same_clip_weight","training.contrastive_loss.same_location_weight","completeness","fmi","homogeneity","nmi","purity","train_loss","v_measure"
"100 samples","0.2099812873284916","0.24132895217232567","finished","-","","nsamples, v2","2026-04-14T20:38:26.000Z","129","","7","3","tsne","","100","100 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","9","0.3848","0.177","0.5543","0.261","0.5222","0.5378","0.5024","0.2725","0.5378","0.07618125518163046","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.43669554939823657","0.1413839922975735","0.4042133511229031","0.41982709740216617","0.4370208105147864","0.265120267868042","0.41982709740216617"
"100 samples","0.18951299841532812","0.32749178532311063","finished","-","","nsamples, v2","2026-04-14T20:33:50.000Z","143","","7","3","tsne","","100","100 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.4753678967205115","0.16399966317907533","0.4586429437973256","0.4668556767879928","0.4914202263599854","0.24580515921115875","0.4668556767879928"
"100 samples","0.26185982377798644","0.35852500912741875","finished","-","","nsamples, v2","2026-04-14T20:40:35.000Z","138","","7","3","tsne","","100","100 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","0","0.4604","0.21","0.5992","0.2792","0.6279","0.6132","0.6532","0.7807","0.6132","0.11268862505753836","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.500783039842255","0.18460347436582553","0.5084212777377444","0.5045732535043544","0.5425337714494342","0.2669391632080078","0.5045732535043544"
"100 samples","0.06864036397359058","0.2847754654983571","finished","-","","nsamples, v2","2026-04-14T20:42:54.000Z","125","","7","3","tsne","","100","100 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","1","0.4812","0.2619","0.6078","0.3273","0.6134","0.6106","0.6539","0.646","0.6106","0.15126063505808512","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.4289467197439112","0.16832307546367958","0.3701949515412879","0.39741116208848265","0.39576487769258856","0.2714460790157318","0.39741116208848265"
"100 samples","0.17702560231611092","0.384811975173421","finished","-","","nsamples, v2","2026-04-14T20:36:14.000Z","131","","7","3","tsne","","100","100 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","0","0.4396","0.1895","0.5997","0.2712","0.602","0.6008","0.6156","0.7443","0.6008","0.039938104682498504","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.5543426522750001","0.2609815676641856","0.522157478030937","0.5377689293816119","0.502373128879153","0.2725227475166321","0.5377689293816119"
"1000 samples","0.1642949671931382","0.38408178167214313","finished","-","","nsamples, v2","2026-04-14T21:02:09.000Z","144","","7","3","tsne","","1000","1000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","7","0.4016","0.1816","0.5486","0.2398","0.6114","0.5783","0.6265","0.0292","0.5783","0.0844613911708196","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.5362702795503839","0.1985629140956225","0.5873457531393532","0.5606471642715438","0.6024096385542169","0.029158297926187515","0.5606471642715438"
"1000 samples","0.17845009318475036","0.41109894121942314","finished","-","","nsamples, v2","2026-04-14T21:04:33.000Z","141","","7","3","tsne","","1000","1000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.4111","0.1643","0.5408","0.2293","0.5974","0.5677","0.6225","0.0293","0.5677","0.12450951523251004","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.5375470847002305","0.21630058321226192","0.5888857984416097","0.5620465256495791","0.6188389923329682","0.029248688369989395","0.5620465256495791"
"1000 samples","0.1778552441935921","0.4213216502373129","finished","-","","nsamples, v2","2026-04-14T20:57:05.000Z","156","","7","3","tsne","","1000","1000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.545239399510542","0.2416558436111554","0.6000258731992674","0.5713222160659251","0.6297918948521358","0.029261834919452667","0.571322216065925"
"1000 samples","0.1816315940138332","0.4019715224534502","finished","-","","nsamples, v2","2026-04-14T20:59:41.000Z","147","","7","3","tsne","","1000","1000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","9","0.4213","0.1779","0.5452","0.2417","0.6","0.5713","0.6298","0.0293","0.5713","0.043388534320725335","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.5476008218085303","0.23014349117964633","0.5867992646225594","0.5665228051152381","0.597298284045272","0.02915603667497635","0.5665228051152381"
"1000 samples","0.19034617241676563","0.3818912011683096","finished","-","","nsamples, v2","2026-04-14T21:06:55.000Z","139","","7","3","tsne","","1000","1000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.4582","0.1785","0.5685","0.2475","0.604","0.5857","0.6316","0.0294","0.5857","0.16379421220885382","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.5117877993517597","0.19973014402578687","0.5263444249170468","0.5189640560846562","0.5593282219788244","0.029225166887044907","0.5189640560846561"
"10000 samples","0.9433152652674262","0.9076305220883534","finished","-","","nsamples, v2","2026-04-14T21:41:40.000Z","283","","7","3","tsne","","10000","10000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","6","0.9292","0.9418","0.9713","0.9457","0.9431","0.957","0.9357","0.0133","0.957","0.2405964305665758","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9316891552403236","0.9372926492050586","0.9582246051566696","0.9447705938935292","0.968236582694414","0.008115420117974281","0.9447705938935292"
"10000 samples","0.9417765911359146","0.8893756845564075","finished","-","","nsamples, v2","2026-04-14T21:37:00.000Z","279","","7","3","tsne","","10000","10000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.9043","0.9353","0.9361","0.9389","0.9599","0.9478","0.9576","0.0069","0.9478","0.16276324484083388","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9386744170239476","0.921724367478763","0.944861795437045","0.9417579435239412","0.9353778751369112","0.008772161789238453","0.941757943523941"
"10000 samples","0.9352872010963522","0.8674698795180723","finished","-","","nsamples, v2","2026-04-14T21:32:15.000Z","284","","7","3","tsne","","10000","10000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.9357","0.9471","0.9595","0.9504","0.9501","0.9547","0.9573","0.0104","0.9547","0.08371913353602092","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.8978904430105207","0.9081155714809094","0.9531450400679176","0.9246930489485352","0.9602044541803578","0.007539842277765274","0.9246930489485352"
"10000 samples","0.9471158189804104","0.9003285870755751","finished","-","","nsamples, v2","2026-04-14T21:27:14.000Z","301","","7","3","tsne","","10000","10000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9228989586989188","0.9376603129487198","0.9517945089431568","0.937124043328344","0.9620299379335524","0.012122867628932","0.9371240433283444"
"10000 samples","0.9452442122647294","0.9441401971522454","finished","-","","nsamples, v2","2026-04-14T21:46:23.000Z","283","","7","3","tsne","","10000","10000 samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.9314","0.9433","0.952","0.9465","0.9622","0.9571","0.973","0.0077","0.9571","0.31929002331362827","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9708072829252296","0.945096874355811","0.951962189727105","0.9612923858019112","0.9539978094194962","0.007263256702572107","0.9612923858019112"
"128 points","0.946449910255478","0.9116465863453816","finished","-","","npoints, v2","2026-04-14T22:24:47.000Z","272","","7","3","tsne","128","10000","128 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","2","0.9398","0.9537","0.9482","0.9563","0.9612","0.9547","0.9693","0.0188","0.9547","0.23171964559290145","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9331947081761018","0.9409215148545844","0.9633560276845948","0.9480355364359168","0.9696969696969696","0.0019557075574994087","0.9480355364359168"
"128 points","0.9537338867473466","0.9065352318364368","finished","-","","npoints, v2","2026-04-14T22:20:15.000Z","271","","7","3","tsne","128","10000","128 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.9168","0.9493","0.9459","0.9521","0.9553","0.9506","0.9573","0.007","0.9506","0.15617742823229896","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9335170787233216","0.9229693600781752","0.9532410046045664","0.9432759459741452","0.9572836801752465","0.0025231889449059963","0.943275945974145"
"128 points","0.949280902614201","0.8937568455640745","finished","-","","npoints, v2","2026-04-14T22:15:45.000Z","269","","7","3","tsne","128","10000","128 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","7","0.9065","0.9423","0.9371","0.9455","0.9639","0.9503","0.9602","0.0047","0.9503","0.08076122813754612","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9292915696820218","0.9326043900129906","0.9539143390618264","0.9414419839838436","0.9532676159182184","0.004746312275528908","0.9414419839838438"
"128 points","0.9290004310616452","0.9116465863453816","finished","-","","npoints, v2","2026-04-15T03:30:25.000Z","314","","7","3","tsne","128","10000","128 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9529801384753526","0.919282033317204","0.9395702009311586","0.9462276606829684","0.9339174881343556","0.003827802138403058","0.9462276606829684"
"128 points","0.9422627242616964","0.8937568455640745","finished","-","","npoints, v2","2026-04-14T22:10:53.000Z","291","","7","3","tsne","128","10000","128 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.926106210658266","0.9347307859903684","0.9593906023786029","0.9424546243373848","0.9569185834246076","0.0031764106824994087","0.9424546243373844"
"16 points","0.7458678937294032","0.7137641474990872","finished","-","","npoints, v2","2026-04-14T21:13:40.000Z","280","","7","3","tsne","16","10000","16 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.7503","0.7407","0.8066","0.7554","0.8172","0.8119","0.8361","0.0007","0.8119","0.23029594673050777","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.769361411781903","0.7092287888198059","0.8167929615022694","0.7923680022314233","0.8404527199707923","0.0006496798014268279","0.7923680022314233"
"16 points","0.8122920787628125","0.7820372398685652","finished","-","","npoints, v2","2026-04-14T21:04:32.000Z","268","","7","3","tsne","16","10000","16 points","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","7","0.7463","0.7357","0.8075","0.7506","0.8267","0.817","0.8412","0.0073","0.817","0.07789860526720682","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.8145275779488792","0.7294025353288187","0.8524441526270436","0.8330546442273534","0.8762322015334063","0.008501322008669376","0.8330546442273535"
